"Year","Month","Region","Country","Visitors"
"2000","Feb","Europe","Germany",15951
"2000","Mar","Europe","Germany",16300
"2000","Apr","Europe","Germany",16067
"2000","May","Europe","Germany",12535
"2000","Jun","Europe","Germany",10815
"2000","Jul","Europe","Germany",11990
"2000","Aug","Europe","Germany",13193
"2000","Sep","Europe","Germany",12813
"2000","Oct","Europe","Germany",15791
"2000","Nov","Europe","Germany",16171
"2000","Dec","Europe","Germany",12127
"2001","Jan","Europe","Germany",12891
"2001","Feb","Europe","Germany",15611
"2001","Mar","Europe","Germany",18041
"2001","Apr","Europe","Germany",15126
"2001","May","Europe","Germany",13585
"2001","Jun","Europe","Germany",10973
"2001","Jul","Europe","Germany",12761
"2001","Aug","Europe","Germany",13082
"2001","Sep","Europe","Germany",13939
"2001","Oct","Europe","Germany",15164
"2001","Nov","Europe","Germany",14577
"2001","Dec","Europe","Germany",11231
"2002","Jan","Europe","Germany",12520
"2002","Feb","Europe","Germany",13124
"2002","Mar","Europe","Germany",17412
"2002","Apr","Europe","Germany",15166
"2002","May","Europe","Germany",11548
"2002","Jun","Europe","Germany",9132
"2002","Jul","Europe","Germany",11440
"2002","Aug","Europe","Germany",12441
"2002","Sep","Europe","Germany",13281
"2002","Oct","Europe","Germany",15678
"2002","Nov","Europe","Germany",14924
"2002","Dec","Europe","Germany",10838
"2003","Jan","Europe","Germany",12541
"2003","Feb","Europe","Germany",14427
"2003","Mar","Europe","Germany",14224
"2003","Apr","Europe","Germany",5927
"2003","May","Europe","Germany",3963
"2003","Jun","Europe","Germany",4094
"2003","Jul","Europe","Germany",8183
"2003","Aug","Europe","Germany",11170
"2003","Sep","Europe","Germany",11026
"2003","Oct","Europe","Germany",12414
"2003","Nov","Europe","Germany",13257
"2003","Dec","Europe","Germany",10142
"2004","Jan","Europe","Germany",10068
"2004","Feb","Europe","Germany",12821
"2004","Mar","Europe","Germany",14417
"2004","Apr","Europe","Germany",11538
"2004","May","Europe","Germany",9537
"2004","Jun","Europe","Germany",8429
"2004","Jul","Europe","Germany",10837
"2004","Aug","Europe","Germany",12305
"2004","Sep","Europe","Germany",12195
"2004","Oct","Europe","Germany",14064
"2004","Nov","Europe","Germany",14881
"2004","Dec","Europe","Germany",11276
"2005","Jan","Europe","Germany",12093
"2005","Feb","Europe","Germany",13051
"2005","Mar","Europe","Germany",16427
"2005","Apr","Europe","Germany",12633
"2005","May","Europe","Germany",11798
"2005","Jun","Europe","Germany",9240
"2005","Jul","Europe","Germany",11736
"2005","Aug","Europe","Germany",13070
"2005","Sep","Europe","Germany",12800
"2005","Oct","Europe","Germany",15114
"2005","Nov","Europe","Germany",15300
"2005","Dec","Europe","Germany",11517
"2006","Jan","Europe","Germany",12340
"2006","Feb","Europe","Germany",14776
"2006","Mar","Europe","Germany",18964
"2006","Apr","Europe","Germany",16067
"2006","May","Europe","Germany",10865
"2006","Jun","Europe","Germany",9356
"2006","Jul","Europe","Germany",11095
"2006","Aug","Europe","Germany",12952
"2006","Sep","Europe","Germany",12532
"2006","Oct","Europe","Germany",14840
"2006","Nov","Europe","Germany",15425
"2006","Dec","Europe","Germany",11910
"2007","Jan","Europe","Germany",14366
"2007","Feb","Europe","Germany",14016
"2007","Mar","Europe","Germany",18555
"2007","Apr","Europe","Germany",13137
"2007","May","Europe","Germany",10999
"2007","Jun","Europe","Germany",9677
"2007","Jul","Europe","Germany",12388
"2007","Aug","Europe","Germany",13544
"2007","Sep","Europe","Germany",13741
"2007","Oct","Europe","Germany",15364
"2007","Nov","Europe","Germany",16252
"2007","Dec","Europe","Germany",12861
"2008","Jan","Europe","Germany",14269
"2008","Feb","Europe","Germany",15670
"2008","Mar","Europe","Germany",18467
"2008","Apr","Europe","Germany",14169
"2008","May","Europe","Germany",11609
"2008","Jun","Europe","Germany",10893
"2008","Jul","Europe","Germany",13500
"2008","Aug","Europe","Germany",14690
"2008","Sep","Europe","Germany",14033
"2008","Oct","Europe","Germany",16762
"2008","Nov","Europe","Germany",16946
"2008","Dec","Europe","Germany",14272
"2009","Jan","Europe","Germany",14551
"2009","Feb","Europe","Germany",14985
"2009","Mar","Europe","Germany",19351
"2009","Apr","Europe","Germany",15931
"2009","May","Europe","Germany",11002
"2009","Jun","Europe","Germany",10373
"2009","Jul","Europe","Germany",13356
"2009","Aug","Europe","Germany",15563
"2009","Sep","Europe","Germany",14742
"2009","Oct","Europe","Germany",17384
"2009","Nov","Europe","Germany",20619
"2009","Dec","Europe","Germany",15824
"2010","Jan","Europe","Germany",18091
"2010","Feb","Europe","Germany",17337
"2010","Mar","Europe","Germany",24044
"2010","Apr","Europe","Germany",17908
"2010","May","Europe","Germany",14058
"2010","Jun","Europe","Germany",11839
"2010","Jul","Europe","Germany",14647
"2010","Aug","Europe","Germany",17269
"2010","Sep","Europe","Germany",15994
"2010","Oct","Europe","Germany",18241
"2010","Nov","Europe","Germany",22283
"2010","Dec","Europe","Germany",17552
"2011","Jan","Europe","Germany",19862
"2011","Feb","Europe","Germany",19290
"2011","Mar","Europe","Germany",23715
"2011","Apr","Europe","Germany",18274
"2011","May","Europe","Germany",12628
"2011","Jun","Europe","Germany",12094
"2011","Jul","Europe","Germany",15675
"2011","Aug","Europe","Germany",18141
"2011","Sep","Europe","Germany",17400
"2011","Oct","Europe","Germany",18938
"2011","Nov","Europe","Germany",22487
"2011","Dec","Europe","Germany",21448
"2012","Jan","Europe","Germany",26463
"2012","Feb","Europe","Germany",27868
"2012","Mar","Europe","Germany",30111
"2012","Apr","Europe","Germany",19375
"2012","May","Europe","Germany",14377
"2012","Jun","Europe","Germany",13106
"2012","Jul","Europe","Germany",17784
"2012","Aug","Europe","Germany",20355
"2012","Sep","Europe","Germany",19658
"2012","Oct","Europe","Germany",20744
"2012","Nov","Europe","Germany",20254
"2012","Dec","Europe","Germany",22338
"2013","Jan","Europe","Germany",22837
"2013","Feb","Europe","Germany",23053
"2013","Mar","Europe","Germany",31307
"2013","Apr","Europe","Germany",18494
"2013","May","Europe","Germany",15763
"2013","Jun","Europe","Germany",13453
"2013","Jul","Europe","Germany",18262
"2013","Aug","Europe","Germany",22265
"2013","Sep","Europe","Germany",21012
"2013","Oct","Europe","Germany",21759
"2013","Nov","Europe","Germany",21213
"2013","Dec","Europe","Germany",22142
"2014","Jan","Europe","Germany",25176
"2014","Feb","Europe","Germany",25422
"2014","Mar","Europe","Germany",30806
"2014","Apr","Europe","Germany",22125
"2014","May","Europe","Germany",15425
"2014","Jun","Europe","Germany",13270
"2014","Jul","Europe","Germany",17014
"2014","Aug","Europe","Germany",24544
"2014","Sep","Europe","Germany",22156
"2014","Oct","Europe","Germany",21905
"2014","Nov","Europe","Germany",21514
"2014","Dec","Europe","Germany",24156
"2015","Jan","Europe","Germany",24529
"2015","Feb","Europe","Germany",24937
"2015","Mar","Europe","Germany",31468
"2015","Apr","Europe","Germany",20085
"2015","May","Europe","Germany",16266
"2015","Jun","Europe","Germany",13660
"1978","Jan","Europe","France",2526
"1978","Feb","Europe","France",2694
"1978","Mar","Europe","France",2771
"1978","Apr","Europe","France",3183
"1978","May","Europe","France",2248
"1978","Jun","Europe","France",1778
"1978","Jul","Europe","France",4386
"1978","Aug","Europe","France",6695
"1978","Sep","Europe","France",2980
"1978","Oct","Europe","France",2693
"1978","Nov","Europe","France",3075
"1978","Dec","Europe","France",2003
"1979","Jan","Europe","France",2796
"1979","Feb","Europe","France",3042
"1979","Mar","Europe","France",3631
"1979","Apr","Europe","France",3701
"1979","May","Europe","France",2484
"1979","Jun","Europe","France",2779
"1979","Jul","Europe","France",5306
"1979","Aug","Europe","France",6525
"1979","Sep","Europe","France",3023
"1979","Oct","Europe","France",3064
"1979","Nov","Europe","France",3116
"1979","Dec","Europe","France",2574
"1980","Jan","Europe","France",3035
"1980","Feb","Europe","France",2525
"1980","Mar","Europe","France",3591
"1980","Apr","Europe","France",2940
"1980","May","Europe","France",3034
"1980","Jun","Europe","France",2469
"1980","Jul","Europe","France",3988
"1980","Aug","Europe","France",6099
"1980","Sep","Europe","France",3277
"1980","Oct","Europe","France",3292
"1980","Nov","Europe","France",3676
"1980","Dec","Europe","France",2310
"1981","Jan","Europe","France",2769
"1981","Feb","Europe","France",2759
"1981","Mar","Europe","France",3879
"1981","Apr","Europe","France",3334
"1981","May","Europe","France",2858
"1981","Jun","Europe","France",2680
"1981","Jul","Europe","France",4774
"1981","Aug","Europe","France",7217
"1981","Sep","Europe","France",3397
"1981","Oct","Europe","France",4233
"1981","Nov","Europe","France",3753
"1981","Dec","Europe","France",3011
"1982","Jan","Europe","France",2472
"1982","Feb","Europe","France",2954
"1982","Mar","Europe","France",3610
"1982","Apr","Europe","France",3268
"1982","May","Europe","France",3205
"1982","Jun","Europe","France",2624
"1982","Jul","Europe","France",4525
"1982","Aug","Europe","France",5949
"1982","Sep","Europe","France",3191
"1982","Oct","Europe","France",3359
"1982","Nov","Europe","France",3241
"1982","Dec","Europe","France",2741
"1983","Jan","Europe","France",3355
"1983","Feb","Europe","France",2677
"1983","Mar","Europe","France",3307
"1983","Apr","Europe","France",3425
"1983","May","Europe","France",2586
"1983","Jun","Europe","France",2318
"1983","Jul","Europe","France",3912
"1983","Aug","Europe","France",4187
"1983","Sep","Europe","France",2836
"1983","Oct","Europe","France",2987
"1983","Nov","Europe","France",2962
"1983","Dec","Europe","France",2513
"1984","Jan","Europe","France",2800
"1984","Feb","Europe","France",3046
"1984","Mar","Europe","France",3415
"1984","Apr","Europe","France",3292
"1984","May","Europe","France",3215
"1984","Jun","Europe","France",2863
"1984","Jul","Europe","France",4387
"1984","Aug","Europe","France",5411
"1984","Sep","Europe","France",3471
"1984","Oct","Europe","France",3804
"1984","Nov","Europe","France",3550
"1984","Dec","Europe","France",2953
"1985","Jan","Europe","France",2622
"1985","Feb","Europe","France",3063
"1985","Mar","Europe","France",3772
"1985","Apr","Europe","France",3554
"1985","May","Europe","France",3269
"1985","Jun","Europe","France",2678
"1985","Jul","Europe","France",4191
"1985","Aug","Europe","France",4883
"1985","Sep","Europe","France",3205
"1985","Oct","Europe","France",3799
"1985","Nov","Europe","France",3493
"1985","Dec","Europe","France",2907
"1986","Jan","Europe","France",3302
"1986","Feb","Europe","France",3412
"1986","Mar","Europe","France",3345
"1986","Apr","Europe","France",3117
"1986","May","Europe","France",3283
"1986","Jun","Europe","France",2882
"1986","Jul","Europe","France",4272
"1986","Aug","Europe","France",5931
"1986","Sep","Europe","France",3148
"1986","Oct","Europe","France",3744
"1986","Nov","Europe","France",4096
"1986","Dec","Europe","France",3039
"1987","Jan","Europe","France",3359
"1987","Feb","Europe","France",3482
"1987","Mar","Europe","France",3715
"1987","Apr","Europe","France",3734
"1987","May","Europe","France",3523
"1987","Jun","Europe","France",3303
"1987","Jul","Europe","France",4412
"1987","Aug","Europe","France",6181
"1987","Sep","Europe","France",3439
"1987","Oct","Europe","France",4171
"1987","Nov","Europe","France",4523
"1987","Dec","Europe","France",3630
"1988","Jan","Europe","France",4964
"1988","Feb","Europe","France",5014
"1988","Mar","Europe","France",5065
"1988","Apr","Europe","France",4665
"1988","May","Europe","France",4446
"1988","Jun","Europe","France",3819
"1988","Jul","Europe","France",6370
"1988","Aug","Europe","France",8538
"1988","Sep","Europe","France",4325
"1988","Oct","Europe","France",5690
"1988","Nov","Europe","France",6051
"1988","Dec","Europe","France",4148
"1989","Jan","Europe","France",5886
"1989","Feb","Europe","France",5062
"1989","Mar","Europe","France",5564
"1989","Apr","Europe","France",6340
"1989","May","Europe","France",5231
"1989","Jun","Europe","France",3944
"1989","Jul","Europe","France",6795
"1989","Aug","Europe","France",8904
"1989","Sep","Europe","France",5155
"1989","Oct","Europe","France",6228
"1989","Nov","Europe","France",5321
"1989","Dec","Europe","France",4355
"1990","Jan","Europe","France",5101
"1990","Feb","Europe","France",5784
"1990","Mar","Europe","France",7413
"1990","Apr","Europe","France",5429
"1990","May","Europe","France",5973
"1990","Jun","Europe","France",4332
"1990","Jul","Europe","France",7257
"1990","Aug","Europe","France",9375
"1990","Sep","Europe","France",6019
"1990","Oct","Europe","France",5584
"1990","Nov","Europe","France",5620
"1990","Dec","Europe","France",5173
"1991","Jan","Europe","France",4924
"1991","Feb","Europe","France",4418
"1991","Mar","Europe","France",4837
"1991","Apr","Europe","France",5993
"1991","May","Europe","France",5632
"1991","Jun","Europe","France",4362
"1991","Jul","Europe","France",6839
"1991","Aug","Europe","France",9016
"1991","Sep","Europe","France",6273
"1991","Oct","Europe","France",6407
"1991","Nov","Europe","France",5965
"1991","Dec","Europe","France",4932
"1992","Jan","Europe","France",5670
"1992","Feb","Europe","France",6088
"1992","Mar","Europe","France",5992
"1992","Apr","Europe","France",6375
"1992","May","Europe","France",6043
"1992","Jun","Europe","France",4349
"1992","Jul","Europe","France",6827
"1992","Aug","Europe","France",9110
"1992","Sep","Europe","France",5392
"1992","Oct","Europe","France",6142
"1992","Nov","Europe","France",6564
"1992","Dec","Europe","France",5273
"1993","Jan","Europe","France",5437
"1993","Feb","Europe","France",5501
"1993","Mar","Europe","France",6049
"1993","Apr","Europe","France",6078
"1993","May","Europe","France",5864
"1993","Jun","Europe","France",4849
"1993","Jul","Europe","France",7267
"1993","Aug","Europe","France",9678
"1993","Sep","Europe","France",5730
"1993","Oct","Europe","France",6217
"1993","Nov","Europe","France",8777
"1993","Dec","Europe","France",5729
"1994","Jan","Europe","France",6231
"1994","Feb","Europe","France",6450
"1994","Mar","Europe","France",6345
"1994","Apr","Europe","France",7730
"1994","May","Europe","France",6057
"1994","Jun","Europe","France",4457
"1994","Jul","Europe","France",7194
"1994","Aug","Europe","France",8814
"1994","Sep","Europe","France",5783
"1994","Oct","Europe","France",6869
"1994","Nov","Europe","France",6222
"1994","Dec","Europe","France",5046
"1995","Jan","Europe","France",5869
"1995","Feb","Europe","France",6200
"1995","Mar","Europe","France",6172
"1995","Apr","Europe","France",6351
"1995","May","Europe","France",6148
"1995","Jun","Europe","France",4732
"1995","Jul","Europe","France",7183
"1995","Aug","Europe","France",8539
"1995","Sep","Europe","France",5623
"1995","Oct","Europe","France",6928
"1995","Nov","Europe","France",5697
"1995","Dec","Europe","France",5189
"1996","Jan","Europe","France",4986
"1996","Feb","Europe","France",7467
"1996","Mar","Europe","France",7025
"1996","Apr","Europe","France",7645
"1996","May","Europe","France",5859
"1996","Jun","Europe","France",5188
"1996","Jul","Europe","France",6956
"1996","Aug","Europe","France",8287
"1996","Sep","Europe","France",5680
"1996","Oct","Europe","France",5959
"1996","Nov","Europe","France",5716
"1996","Dec","Europe","France",5905
"1997","Jan","Europe","France",5483
"1997","Feb","Europe","France",5259
"1997","Mar","Europe","France",6319
"1997","Apr","Europe","France",6705
"1997","May","Europe","France",5886
"1997","Jun","Europe","France",5610
"1997","Jul","Europe","France",7456
"1997","Aug","Europe","France",8854
"1997","Sep","Europe","France",5952
"1997","Oct","Europe","France",5362
"1997","Nov","Europe","France",5277
"1997","Dec","Europe","France",5439
"1998","Jan","Europe","France",5707
"1998","Feb","Europe","France",7865
"1998","Mar","Europe","France",6780
"1998","Apr","Europe","France",7338
"1998","May","Europe","France",6309
"1998","Jun","Europe","France",4639
"1998","Jul","Europe","France",6512
"1998","Aug","Europe","France",8982
"1998","Sep","Europe","France",4696
"1998","Oct","Europe","France",5315
"1998","Nov","Europe","France",5653
"1998","Dec","Europe","France",5878
"1999","Jan","Europe","France",5516
"1999","Feb","Europe","France",6198
"1999","Mar","Europe","France",6935
"1999","Apr","Europe","France",6645
"1999","May","Europe","France",4923
"1999","Jun","Europe","France",4801
"1999","Jul","Europe","France",6478
"1999","Aug","Europe","France",8530
"1999","Sep","Europe","France",4886
"1999","Oct","Europe","France",6875
"1999","Nov","Europe","France",6913
"1999","Dec","Europe","France",5349
"2000","Jan","Europe","France",5683
"2000","Feb","Europe","France",7644
"2000","Mar","Europe","France",6592
"2000","Apr","Europe","France",6714
"2000","May","Europe","France",5207
"2000","Jun","Europe","France",4839
"2000","Jul","Europe","France",7282
"2000","Aug","Europe","France",8442
"2000","Sep","Europe","France",5064
"2000","Oct","Europe","France",5840
"2000","Nov","Europe","France",6041
"2000","Dec","Europe","France",5425
"2001","Jan","Europe","France",5384
"2001","Feb","Europe","France",6564
"2001","Mar","Europe","France",6353
"2001","Apr","Europe","France",6434
"2001","May","Europe","France",5746
"2001","Jun","Europe","France",4920
"2001","Jul","Europe","France",7441
"2001","Aug","Europe","France",8782
"2001","Sep","Europe","France",4835
"2001","Oct","Europe","France",4945
"2001","Nov","Europe","France",5088
"2001","Dec","Europe","France",4964
"2002","Jan","Europe","France",5454
"2002","Feb","Europe","France",7060
"2002","Mar","Europe","France",6981
"2002","Apr","Europe","France",6894
"2002","May","Europe","France",5668
"2002","Jun","Europe","France",4744
"2002","Jul","Europe","France",6598
"2002","Aug","Europe","France",8144
"2002","Sep","Europe","France",5038
"2002","Oct","Europe","France",5707
"2002","Nov","Europe","France",5202
"2002","Dec","Europe","France",4661
"2003","Jan","Europe","France",5218
"2003","Feb","Europe","France",6290
"2003","Mar","Europe","France",6255
"2003","Apr","Europe","France",1483
"2003","May","Europe","France",1418
"2003","Jun","Europe","France",2337
"2003","Jul","Europe","France",5231
"2003","Aug","Europe","France",6819
"2003","Sep","Europe","France",4256
"2003","Oct","Europe","France",5281
"2003","Nov","Europe","France",5740
"2003","Dec","Europe","France",5432
"2004","Jan","Europe","France",5433
"2004","Feb","Europe","France",7370
"2004","Mar","Europe","France",5905
"2004","Apr","Europe","France",6057
"2004","May","Europe","France",5525
"2004","Jun","Europe","France",5221
"2004","Jul","Europe","France",7753
"2004","Aug","Europe","France",9350
"2004","Sep","Europe","France",5532
"2004","Oct","Europe","France",6354
"2004","Nov","Europe","France",6332
"2004","Dec","Europe","France",7053
"2005","Jan","Europe","France",5885
"2005","Feb","Europe","France",6700
"2005","Mar","Europe","France",6927
"2005","Apr","Europe","France",6871
"2005","May","Europe","France",6113
"2005","Jun","Europe","France",5352
"2005","Jul","Europe","France",8243
"2005","Aug","Europe","France",10103
"2005","Sep","Europe","France",5708
"2005","Oct","Europe","France",6029
"2005","Nov","Europe","France",6375
"2005","Dec","Europe","France",6618
"2006","Jan","Europe","France",6175
"2006","Feb","Europe","France",7646
"2006","Mar","Europe","France",7748
"2006","Apr","Europe","France",7712
"2006","May","Europe","France",6787
"2006","Jun","Europe","France",6104
"2006","Jul","Europe","France",8889
"2006","Aug","Europe","France",11062
"2006","Sep","Europe","France",6297
"2006","Oct","Europe","France",7179
"2006","Nov","Europe","France",7632
"2006","Dec","Europe","France",6966
"2007","Jan","Europe","France",8494
"2007","Feb","Europe","France",9103
"2007","Mar","Europe","France",9755
"2007","Apr","Europe","France",7858
"2007","May","Europe","France",6783
"2007","Jun","Europe","France",6130
"2007","Jul","Europe","France",9451
"2007","Aug","Europe","France",11861
"2007","Sep","Europe","France",6416
"2007","Oct","Europe","France",7217
"2007","Nov","Europe","France",8322
"2007","Dec","Europe","France",7879
"2008","Jan","Europe","France",8771
"2008","Feb","Europe","France",9093
"2008","Mar","Europe","France",9707
"2008","Apr","Europe","France",9897
"2008","May","Europe","France",8451
"2008","Jun","Europe","France",7147
"2008","Jul","Europe","France",11267
"2008","Aug","Europe","France",13597
"2008","Sep","Europe","France",7682
"2008","Oct","Europe","France",8200
"2008","Nov","Europe","France",8782
"2008","Dec","Europe","France",8604
"2009","Jan","Europe","France",8168
"2009","Feb","Europe","France",9002
"2009","Mar","Europe","France",10418
"2009","Apr","Europe","France",9831
"2009","May","Europe","France",8642
"2009","Jun","Europe","France",7685
"2009","Jul","Europe","France",11867
"2009","Aug","Europe","France",16005
"2009","Sep","Europe","France",8383
"2009","Oct","Europe","France",10012
"2009","Nov","Europe","France",10339
"2009","Dec","Europe","France",9376
"2010","Jan","Europe","France",10010
"2010","Feb","Europe","France",10684
"2010","Mar","Europe","France",11349
"2010","Apr","Europe","France",11283
"2010","May","Europe","France",10323
"2010","Jun","Europe","France",8359
"2010","Jul","Europe","France",11904
"2010","Aug","Europe","France",15794
"2010","Sep","Europe","France",8362
"2010","Oct","Europe","France",10062
"2010","Nov","Europe","France",11753
"2010","Dec","Europe","France",10578
"2011","Jan","Europe","France",10957
"2011","Feb","Europe","France",10755
"2011","Mar","Europe","France",12342
"2011","Apr","Europe","France",11852
"2011","May","Europe","France",10086
"2011","Jun","Europe","France",7990
"2011","Jul","Europe","France",13943
"2011","Aug","Europe","France",17520
"2011","Sep","Europe","France",10434
"2011","Oct","Europe","France",11204
"2011","Nov","Europe","France",11166
"2011","Dec","Europe","France",12050
"2012","Jan","Europe","France",10939
"2012","Feb","Europe","France",14493
"2012","Mar","Europe","France",14253
"2012","Apr","Europe","France",14517
"2012","May","Europe","France",10902
"2012","Jun","Europe","France",9301
"2012","Jul","Europe","France",15402
"2012","Aug","Europe","France",20864
"2012","Sep","Europe","France",12529
"2012","Oct","Europe","France",11328
"2012","Nov","Europe","France",12585
"2012","Dec","Europe","France",11810
"2013","Jan","Europe","France",12798
"2013","Feb","Europe","France",12621
"2013","Mar","Europe","France",16120
"2013","Apr","Europe","France",13403
"2013","May","Europe","France",12432
"2013","Jun","Europe","France",9349
"2013","Jul","Europe","France",15466
"2013","Aug","Europe","France",21876
"2013","Sep","Europe","France",10508
"2013","Oct","Europe","France",12384
"2013","Nov","Europe","France",11359
"2013","Dec","Europe","France",11697
"2014","Jan","Europe","France",11966
"2014","Feb","Europe","France",14180
"2014","Mar","Europe","France",15735
"2014","Apr","Europe","France",13643
"2014","May","Europe","France",11980
"2014","Jun","Europe","France",9288
"2014","Jul","Europe","France",14405
"2014","Aug","Europe","France",20541
"2014","Sep","Europe","France",10323
"2014","Oct","Europe","France",12351
"2014","Nov","Europe","France",11762
"2014","Dec","Europe","France",10708
"2015","Jan","Europe","France",11285
"2015","Feb","Europe","France",13590
"2015","Mar","Europe","France",12789
"2015","Apr","Europe","France",13135
"2015","May","Europe","France",11686
"2015","Jun","Europe","France",8963
"1978","Jan","Europe","Italy",2266
"1978","Feb","Europe","Italy",2192
"1978","Mar","Europe","Italy",2002
"1978","Apr","Europe","Italy",1677
"1978","May","Europe","Italy",1028
"1978","Jun","Europe","Italy",830
"1978","Jul","Europe","Italy",1195
"1978","Aug","Europe","Italy",3408
"1978","Sep","Europe","Italy",1445
"1978","Oct","Europe","Italy",1254
"1978","Nov","Europe","Italy",1998
"1978","Dec","Europe","Italy",1618
"1979","Jan","Europe","Italy",2567
"1979","Feb","Europe","Italy",2201
"1979","Mar","Europe","Italy",2311
"1979","Apr","Europe","Italy",1351
"1979","May","Europe","Italy",1124
"1979","Jun","Europe","Italy",1182
"1979","Jul","Europe","Italy",1498
"1979","Aug","Europe","Italy",3688
"1979","Sep","Europe","Italy",1302
"1979","Oct","Europe","Italy",1477
"1979","Nov","Europe","Italy",2017
"1979","Dec","Europe","Italy",2042
"1980","Jan","Europe","Italy",2603
"1980","Feb","Europe","Italy",2504
"1980","Mar","Europe","Italy",2700
"1980","Apr","Europe","Italy",1431
"1980","May","Europe","Italy",1540
"1980","Jun","Europe","Italy",1294
"1980","Jul","Europe","Italy",1875
"1980","Aug","Europe","Italy",4310
"1980","Sep","Europe","Italy",1447
"1980","Oct","Europe","Italy",1671
"1980","Nov","Europe","Italy",2098
"1980","Dec","Europe","Italy",2867
"1981","Jan","Europe","Italy",2826
"1981","Feb","Europe","Italy",2147
"1981","Mar","Europe","Italy",2507
"1981","Apr","Europe","Italy",2097
"1981","May","Europe","Italy",1521
"1981","Jun","Europe","Italy",1333
"1981","Jul","Europe","Italy",1787
"1981","Aug","Europe","Italy",4012
"1981","Sep","Europe","Italy",1491
"1981","Oct","Europe","Italy",1713
"1981","Nov","Europe","Italy",1988
"1981","Dec","Europe","Italy",1850
"1982","Jan","Europe","Italy",2503
"1982","Feb","Europe","Italy",2620
"1982","Mar","Europe","Italy",2440
"1982","Apr","Europe","Italy",1421
"1982","May","Europe","Italy",1567
"1982","Jun","Europe","Italy",1504
"1982","Jul","Europe","Italy",1537
"1982","Aug","Europe","Italy",3376
"1982","Sep","Europe","Italy",1460
"1982","Oct","Europe","Italy",1406
"1982","Nov","Europe","Italy",1713
"1982","Dec","Europe","Italy",1488
"1983","Jan","Europe","Italy",1972
"1983","Feb","Europe","Italy",1585
"1983","Mar","Europe","Italy",1800
"1983","Apr","Europe","Italy",1574
"1983","May","Europe","Italy",1627
"1983","Jun","Europe","Italy",1398
"1983","Jul","Europe","Italy",1677
"1983","Aug","Europe","Italy",3124
"1983","Sep","Europe","Italy",1437
"1983","Oct","Europe","Italy",1680
"1983","Nov","Europe","Italy",1898
"1983","Dec","Europe","Italy",1684
"1984","Jan","Europe","Italy",2094
"1984","Feb","Europe","Italy",1701
"1984","Mar","Europe","Italy",2210
"1984","Apr","Europe","Italy",2014
"1984","May","Europe","Italy",1757
"1984","Jun","Europe","Italy",1692
"1984","Jul","Europe","Italy",2153
"1984","Aug","Europe","Italy",3927
"1984","Sep","Europe","Italy",1646
"1984","Oct","Europe","Italy",2039
"1984","Nov","Europe","Italy",2098
"1984","Dec","Europe","Italy",2306
"1985","Jan","Europe","Italy",2576
"1985","Feb","Europe","Italy",2357
"1985","Mar","Europe","Italy",2070
"1985","Apr","Europe","Italy",1812
"1985","May","Europe","Italy",1698
"1985","Jun","Europe","Italy",1555
"1985","Jul","Europe","Italy",2085
"1985","Aug","Europe","Italy",4284
"1985","Sep","Europe","Italy",1721
"1985","Oct","Europe","Italy",1848
"1985","Nov","Europe","Italy",2072
"1985","Dec","Europe","Italy",1897
"1986","Jan","Europe","Italy",2795
"1986","Feb","Europe","Italy",2272
"1986","Mar","Europe","Italy",2732
"1986","Apr","Europe","Italy",2047
"1986","May","Europe","Italy",1740
"1986","Jun","Europe","Italy",1402
"1986","Jul","Europe","Italy",2396
"1986","Aug","Europe","Italy",5474
"1986","Sep","Europe","Italy",1960
"1986","Oct","Europe","Italy",2364
"1986","Nov","Europe","Italy",2654
"1986","Dec","Europe","Italy",2704
"1987","Jan","Europe","Italy",3447
"1987","Feb","Europe","Italy",3456
"1987","Mar","Europe","Italy",3172
"1987","Apr","Europe","Italy",2085
"1987","May","Europe","Italy",1828
"1987","Jun","Europe","Italy",1581
"1987","Jul","Europe","Italy",2764
"1987","Aug","Europe","Italy",7196
"1987","Sep","Europe","Italy",2801
"1987","Oct","Europe","Italy",2675
"1987","Nov","Europe","Italy",2791
"1987","Dec","Europe","Italy",3473
"1988","Jan","Europe","Italy",5084
"1988","Feb","Europe","Italy",5811
"1988","Mar","Europe","Italy",4824
"1988","Apr","Europe","Italy",3387
"1988","May","Europe","Italy",2789
"1988","Jun","Europe","Italy",2837
"1988","Jul","Europe","Italy",3966
"1988","Aug","Europe","Italy",9560
"1988","Sep","Europe","Italy",3525
"1988","Oct","Europe","Italy",3996
"1988","Nov","Europe","Italy",4128
"1988","Dec","Europe","Italy",3564
"1989","Jan","Europe","Italy",5065
"1989","Feb","Europe","Italy",4867
"1989","Mar","Europe","Italy",5486
"1989","Apr","Europe","Italy",3702
"1989","May","Europe","Italy",3063
"1989","Jun","Europe","Italy",2666
"1989","Jul","Europe","Italy",4816
"1989","Aug","Europe","Italy",10239
"1989","Sep","Europe","Italy",3610
"1989","Oct","Europe","Italy",3801
"1989","Nov","Europe","Italy",3899
"1989","Dec","Europe","Italy",3816
"1990","Jan","Europe","Italy",5516
"1990","Feb","Europe","Italy",5020
"1990","Mar","Europe","Italy",4718
"1990","Apr","Europe","Italy",3011
"1990","May","Europe","Italy",3242
"1990","Jun","Europe","Italy",2754
"1990","Jul","Europe","Italy",4615
"1990","Aug","Europe","Italy",11085
"1990","Sep","Europe","Italy",5065
"1990","Oct","Europe","Italy",3878
"1990","Nov","Europe","Italy",3690
